fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP_value,GDP_value
2016,3,8,31,Channel - Appliances,Americas,103,MTA & SL 156,1745225.05,140773.94,18611.617,18775.459
2016,3,8,34,Channel - Appliances,Americas,103,MTA & SL 156,1837079.0,148183.09,18611.617,18775.459
2016,3,8,32,Channel - Appliances,Americas,103,MTA & SL 156,1745225.05,140773.94,18611.617,18775.459
2016,4,10,41,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6186371.52,457420.63,18775.459,18968.041
2016,4,10,42,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6959667.96,514598.2,18775.459,18968.041
2016,4,10,40,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,5413075.08,400243.05,18775.459,18968.041
2016,4,10,43,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7217433.44,533657.4,18775.459,18968.041
2017,4,10,42,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1169890.63,144286.91,19561.896,19894.75
2017,4,10,43,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1169890.63,144286.91,19561.896,19894.75
2017,4,10,41,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1271620.25,156833.6,19561.896,19894.75
2017,4,10,40,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1525944.3,188200.32,19561.896,19894.75
2021,4,12,49,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3712739.04,141731.66,23550.42,24349.121
2021,4,12,51,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4022133.96,153542.64,23550.42,24349.121
2021,4,12,52,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4022133.96,153542.64,23550.42,24349.121
2021,4,12,50,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3712739.04,141731.66,23550.42,24349.121
2016,1,1,4,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7430279.08,511022.09,18968.041,18425.306
2016,1,1,1,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,5041975.09,346764.99,18968.041,18425.306
2016,1,1,3,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7961013.3,547523.67,18968.041,18425.306
2016,1,1,2,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6103443.53,419768.15,18968.041,18425.306
2016,1,2,5,Channel - Appliances,Americas,217,Ultra-Fast,4705919.2,318071.22,18968.041,18425.306
2016,1,2,6,Channel - Appliances,Americas,217,Ultra-Fast,5411807.08,365781.91,18968.041,18425.306
2016,1,2,8,Channel - Appliances,Americas,217,Ultra-Fast,4705919.2,318071.22,18968.041,18425.306
2016,1,2,7,Channel - Appliances,Americas,217,Ultra-Fast,4705919.2,318071.22,18968.041,18425.306
2016,1,2,9,Channel - Appliances,Americas,217,Ultra-Fast,4000031.32,270360.54,18968.041,18425.306
2016,2,6,26,Channel - Appliances,Americas,217,Ultra-Fast,6178845.6,424506.45,18425.306,18611.617
2016,2,6,23,Channel - Appliances,Americas,217,Ultra-Fast,4584304.8,314956.4,18425.306,18611.617
2016,2,6,24,Channel - Appliances,Americas,217,Ultra-Fast,4185669.6,287568.88,18425.306,18611.617
2016,2,6,25,Channel - Appliances,Americas,217,Ultra-Fast,4982940.0,342343.91,18425.306,18611.617
2017,1,3,13,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,7658024.88,227612.65,19894.75,19148.194
2017,1,3,12,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,8354208.96,248304.71,19894.75,19148.194
2017,1,3,11,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9398485.08,279342.8,19894.75,19148.194
2017,1,3,10,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9398485.08,279342.8,19894.75,19148.194
2017,2,6,23,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,786923.28,94633.87,19148.194,19304.506
2017,2,6,26,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,885288.69,106463.1,19148.194,19304.506
2017,2,6,24,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,819711.75,98576.95,19148.194,19304.506
2017,2,6,25,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,819711.75,98576.95,19148.194,19304.506
2017,3,8,34,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7168985.67,526880.71,19304.506,19561.896
2017,3,8,32,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7168985.67,526880.71,19304.506,19561.896
2017,3,8,35,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6144844.86,451612.04,19304.506,19561.896
2017,3,8,33,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6827605.4,501791.16,19304.506,19561.896
2017,3,8,31,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6827605.4,501791.16,19304.506,19561.896
2017,3,9,36,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3607491.75,125262.01,19304.506,19561.896
2017,3,9,38,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3607491.75,125262.01,19304.506,19561.896
2017,3,9,39,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3607491.75,125262.01,19304.506,19561.896
2017,3,9,37,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3607491.75,125262.01,19304.506,19561.896
2021,4,12,49,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,12615358.56,491025.2,23550.42,24349.121
2021,4,12,51,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,13666638.44,531943.96,23550.42,24349.121
2021,4,12,52,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,13666638.44,531943.96,23550.42,24349.121
2021,4,12,50,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,12615358.56,491025.2,23550.42,24349.121
2022,3,9,38,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2345209.36,468851.85,25248.476,25723.941
2022,3,9,37,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2435409.72,486884.62,25248.476,25723.941
2022,3,9,39,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2345209.36,468851.85,25248.476,25723.941
2022,3,9,36,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1894207.56,378688.04,25248.476,25723.941
2019,1,1,3,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,627919.88,108302.18,21706.532,21013.085
2019,1,1,1,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,470939.91,81226.64,21706.532,21013.085
2019,1,1,2,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,538217.04,92830.44,21706.532,21013.085
2019,1,1,4,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,605494.17,104434.25,21706.532,21013.085
2019,1,2,8,Channel - Appliances,Americas,607,DW-All Other Dual Wall,561311.95,251170.18,21706.532,21013.085
2019,1,2,5,Channel - Appliances,Americas,607,DW-All Other Dual Wall,726403.7,325043.77,21706.532,21013.085
2019,1,2,9,Channel - Appliances,Americas,607,DW-All Other Dual Wall,627348.65,280719.62,21706.532,21013.085
2019,1,2,7,Channel - Appliances,Americas,607,DW-All Other Dual Wall,726403.7,325043.77,21706.532,21013.085
2019,1,2,6,Channel - Appliances,Americas,607,DW-All Other Dual Wall,660367.0,295494.33,21706.532,21013.085
2021,4,11,48,Channel - Appliances,Americas,715,Polyolefins ETC,1043933.22,228018.84,23550.42,24349.121
2021,4,11,47,Channel - Appliances,Americas,715,Polyolefins ETC,1043933.22,228018.84,23550.42,24349.121
2021,4,11,46,Channel - Appliances,Americas,715,Polyolefins ETC,901578.69,196925.36,23550.42,24349.121
2021,4,11,45,Channel - Appliances,Americas,715,Polyolefins ETC,901578.69,196925.36,23550.42,24349.121
2021,4,11,44,Channel - Appliances,Americas,715,Polyolefins ETC,901578.69,196925.36,23550.42,24349.121
2021,4,11,48,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,2115600.3,310848.6,23550.42,24349.121
2021,4,11,47,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,2115600.3,310848.6,23550.42,24349.121
2021,4,11,46,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1827109.35,268460.16,23550.42,24349.121
2021,4,11,45,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1827109.35,268460.16,23550.42,24349.121
2021,4,11,44,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1827109.35,268460.16,23550.42,24349.121
2022,4,10,43,Channel - Appliances,Americas,607,DW-All Other Dual Wall,569409.156,398065.38,25723.941,26144.956
2022,4,10,42,Channel - Appliances,Americas,607,DW-All Other Dual Wall,548319.928,383322.22,25723.941,26144.956
2022,4,10,40,Channel - Appliances,Americas,607,DW-All Other Dual Wall,506141.472,353835.89,25723.941,26144.956
2022,4,10,41,Channel - Appliances,Americas,607,DW-All Other Dual Wall,485052.244,339092.73,25723.941,26144.956
2022,4,12,49,Channel - Appliances,Americas,715,Polyolefins ETC,939415.247,318554.58,25723.941,26144.956
2022,4,12,52,Channel - Appliances,Americas,715,Polyolefins ETC,939415.247,318554.58,25723.941,26144.956
2022,4,12,50,Channel - Appliances,Americas,715,Polyolefins ETC,892444.485,302626.85,25723.941,26144.956
2022,4,12,51,Channel - Appliances,Americas,715,Polyolefins ETC,798502.96,270771.4,25723.941,26144.956
2022,4,12,53,Channel - Appliances,Americas,715,Polyolefins ETC,1174269.059,398193.23,25723.941,26144.956
2022,4,12,49,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1545917.0,264593.76,25723.941,26144.956
2022,4,12,52,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1545917.0,264593.76,25723.941,26144.956
2022,4,12,50,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1468621.15,251364.07,25723.941,26144.956
2022,4,12,51,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1314029.45,224904.69,25723.941,26144.956
2022,4,12,53,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1932396.25,330742.2,25723.941,26144.956
2018,1,1,4,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10089687.84,296411.06,20819.269,20155.486
2018,1,1,2,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,13032513.46,382864.29,20819.269,20155.486
2018,1,1,1,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,8408073.2,247009.22,20819.269,20155.486
2018,1,1,3,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10510091.5,308761.52,20819.269,20155.486
2018,1,3,11,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10693641.28,304730.39,20819.269,20155.486
2018,1,3,13,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,6874483.68,195898.11,20819.269,20155.486
2018,1,3,10,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10693641.28,304730.39,20819.269,20155.486
2018,1,3,12,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9929809.76,282963.93,20819.269,20155.486
2018,4,11,47,Channel - Appliances,Americas,217,Ultra-Fast,5324674.19,356671.83,20687.278,20819.269
2018,4,11,46,Channel - Appliances,Americas,217,Ultra-Fast,5604920.2,375444.03,20687.278,20819.269
2018,4,11,44,Channel - Appliances,Americas,217,Ultra-Fast,6165412.22,412988.43,20687.278,20819.269
2018,4,11,48,Channel - Appliances,Americas,217,Ultra-Fast,5604920.2,375444.03,20687.278,20819.269
2018,4,11,45,Channel - Appliances,Americas,217,Ultra-Fast,5324674.19,356671.83,20687.278,20819.269
2020,1,2,6,Channel - Appliances,Americas,217,Ultra-Fast,4691780.31,310350.29,21704.706,21538.032
2020,1,2,8,Channel - Appliances,Americas,217,Ultra-Fast,4691780.31,310350.29,21704.706,21538.032
2020,1,2,9,Channel - Appliances,Americas,217,Ultra-Fast,4021525.98,266014.53,21704.706,21538.032
2020,1,2,5,Channel - Appliances,Americas,217,Ultra-Fast,4468362.2,295571.7,21704.706,21538.032
2020,1,2,7,Channel - Appliances,Americas,217,Ultra-Fast,4691780.31,310350.29,21704.706,21538.032
2021,3,7,30,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1016646.28,155694.71,23046.934,23550.42
2021,3,7,28,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,938442.72,143718.2,23046.934,23550.42
2021,3,7,29,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,938442.72,143718.2,23046.934,23550.42
2021,3,7,27,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,977544.5,149706.45,23046.934,23550.42
2021,3,8,35,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,846790.34,169530.19,23046.934,23550.42
2021,3,8,34,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,808299.87,161824.27,23046.934,23550.42
2021,3,8,31,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,769809.4,154118.35,23046.934,23550.42
2021,3,8,33,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,769809.4,154118.35,23046.934,23550.42
2021,3,8,32,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,692828.46,138706.52,23046.934,23550.42
2021,4,11,45,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,726758.55,126305.91,23550.42,24349.121
2021,4,11,46,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,726758.55,126305.91,23550.42,24349.121
2021,4,11,44,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,726758.55,126305.91,23550.42,24349.121
2021,4,11,47,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,841509.9,146248.94,23550.42,24349.121
2021,4,11,48,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,841509.9,146248.94,23550.42,24349.121
2022,2,5,20,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,851434.411,149502.85,24740.48,25248.476
2022,2,5,19,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,648711.932,113906.93,24740.48,25248.476
2022,2,5,18,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,810889.915,142383.67,24740.48,25248.476
2022,2,5,22,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,810889.915,142383.67,24740.48,25248.476
2022,2,5,21,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,932523.402,163741.22,24740.48,25248.476
2022,1,1,1,Channel - Appliances,Americas,217,Ultra-Fast,7842459.5,695690.33,26144.956,24740.48
2022,1,1,3,Channel - Appliances,Americas,217,Ultra-Fast,9888318.5,877174.77,26144.956,24740.48
2022,1,1,2,Channel - Appliances,Americas,217,Ultra-Fast,7501483.0,665442.93,26144.956,24740.48
2022,1,1,4,Channel - Appliances,Americas,217,Ultra-Fast,8865389.0,786432.55,26144.956,24740.48
2021,1,2,8,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,584603.04,124284.14,24349.121,22313.85
2021,1,2,6,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,612441.28,130202.44,24349.121,22313.85
2021,1,2,5,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,528926.56,112447.56,24349.121,22313.85
2021,1,2,9,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,501088.32,106529.27,24349.121,22313.85
2021,1,2,7,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,584603.04,124284.14,24349.121,22313.85
2020,3,9,38,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,563618.45,77467.86,19636.731,21362.428
2020,3,9,39,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,686144.2,94308.7,19636.731,21362.428
2020,3,9,37,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,588123.6,80836.03,19636.731,21362.428
2020,3,9,36,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,588123.6,80836.03,19636.731,21362.428
2020,3,9,38,Channel - Appliances,Americas,715,Polyolefins ETC,733594.43,125624.48,19636.731,21362.428
2020,3,9,39,Channel - Appliances,Americas,715,Polyolefins ETC,893071.48,152934.15,19636.731,21362.428
2020,3,9,37,Channel - Appliances,Americas,715,Polyolefins ETC,765489.84,131086.42,19636.731,21362.428
2020,3,9,36,Channel - Appliances,Americas,715,Polyolefins ETC,765489.84,131086.42,19636.731,21362.428
2020,1,2,6,Channel - Appliances,Americas,103,MTA & SL 156,1138354.98,110765.51,21704.706,21538.032
2020,1,2,8,Channel - Appliances,Americas,103,MTA & SL 156,1138354.98,110765.51,21704.706,21538.032
2020,1,2,9,Channel - Appliances,Americas,103,MTA & SL 156,975732.84,94941.87,21704.706,21538.032
2020,1,2,5,Channel - Appliances,Americas,103,MTA & SL 156,1084147.6,105490.96,21704.706,21538.032
2020,1,2,7,Channel - Appliances,Americas,103,MTA & SL 156,1138354.98,110765.51,21704.706,21538.032
2019,4,12,49,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1680812.4,248328.63,21531.839,21706.532
2019,4,12,52,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1973127.6,291516.22,21531.839,21706.532
2019,4,12,51,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1826970.0,269922.42,21531.839,21706.532
2019,4,12,50,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1826970.0,269922.42,21531.839,21706.532
2019,2,4,14,Channel - Appliances,Americas,607,DW-All Other Dual Wall,384016.2,167793.86,21013.085,21272.448
2019,2,4,15,Channel - Appliances,Americas,607,DW-All Other Dual Wall,768032.4,335587.73,21013.085,21272.448
2019,2,4,17,Channel - Appliances,Americas,607,DW-All Other Dual Wall,665628.08,290842.7,21013.085,21272.448
2019,2,4,16,Channel - Appliances,Americas,607,DW-All Other Dual Wall,742431.32,324401.47,21013.085,21272.448
2019,2,5,18,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4264131.62,133350.45,21013.085,21272.448
2019,2,5,22,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,5386271.52,168442.67,21013.085,21272.448
2019,2,5,19,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3366419.7,105276.67,21013.085,21272.448
2019,2,5,21,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4937415.56,154405.78,21013.085,21272.448
2019,2,5,20,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4712987.58,147387.34,21013.085,21272.448
2022,2,6,26,Channel - Appliances,Americas,217,Ultra-Fast,7155043.74,628401.59,24740.48,25248.476
2022,2,6,24,Channel - Appliances,Americas,217,Ultra-Fast,6329461.77,555893.71,24740.48,25248.476
2022,2,6,25,Channel - Appliances,Americas,217,Ultra-Fast,6329461.77,555893.71,24740.48,25248.476
2022,2,6,23,Channel - Appliances,Americas,217,Ultra-Fast,7430237.73,652570.88,24740.48,25248.476
2022,3,8,31,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1382180.814,168161.76,25248.476,25723.941
2022,3,8,35,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1447998.948,176169.46,25248.476,25723.941
2022,3,8,34,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1250544.546,152146.35,25248.476,25723.941
2022,3,8,33,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1316362.68,160154.05,25248.476,25723.941
2022,3,8,32,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1184726.412,144138.65,25248.476,25723.941
2019,3,8,32,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1283153.34,110479.83,21272.448,21531.839
2019,3,8,31,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,977640.64,84175.11,21272.448,21531.839
2019,3,8,33,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1527563.5,131523.61,21272.448,21531.839
2019,3,8,35,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1160948.26,99957.95,21272.448,21531.839
2019,3,8,34,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1160948.26,99957.95,21272.448,21531.839
2020,4,10,40,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1095157.88,142801.14,21362.428,21704.706
2020,4,10,43,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1190389.0,155218.63,21362.428,21704.706
2020,4,10,42,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1190389.0,155218.63,21362.428,21704.706
2020,4,10,41,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1285620.12,167636.12,21362.428,21704.706
2020,4,10,40,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,894622.49,87199.26,21362.428,21704.706
2020,4,10,43,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,972415.75,94781.81,21362.428,21704.706
2020,4,10,42,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,972415.75,94781.81,21362.428,21704.706
2020,4,10,41,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1050209.01,102364.35,21362.428,21704.706
2020,4,12,50,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1029183.6,101837.65,21362.428,21704.706
2020,4,12,52,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1029183.6,101837.65,21362.428,21704.706
2020,4,12,51,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1157831.55,114567.36,21362.428,21704.706
2020,4,12,49,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1072066.25,106080.89,21362.428,21704.706
2018,3,9,38,Channel - Appliances,Americas,607,DW-All Other Dual Wall,854786.88,382879.46,20470.197,20687.278
2018,3,9,37,Channel - Appliances,Americas,607,DW-All Other Dual Wall,890403.0,398832.77,20470.197,20687.278
2018,3,9,39,Channel - Appliances,Americas,607,DW-All Other Dual Wall,961635.24,430739.39,20470.197,20687.278
2018,3,9,36,Channel - Appliances,Americas,607,DW-All Other Dual Wall,854786.88,382879.46,20470.197,20687.278
2018,4,10,41,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6316332.75,486715.29,20687.278,20819.269
2018,4,10,40,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,5811026.13,447778.07,20687.278,20819.269
2018,4,10,43,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6568986.06,506183.91,20687.278,20819.269
2018,4,10,42,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6316332.75,486715.29,20687.278,20819.269
2019,4,10,40,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1059356.1,87491.73,21531.839,21706.532
2019,4,10,41,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1348271.4,111353.11,21531.839,21706.532
2019,4,10,42,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1203813.75,99422.42,21531.839,21706.532
2019,4,10,43,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1203813.75,99422.42,21531.839,21706.532
2020,2,6,23,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,606267.0,180681.33,21538.032,19636.731
2020,2,6,25,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,557765.64,166226.83,21538.032,19636.731
2020,2,6,24,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,582016.32,173454.08,21538.032,19636.731
2020,2,6,26,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,679019.04,202363.09,21538.032,19636.731
2020,1,2,6,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,658603.05,97177.18,21704.706,21538.032
2021,4,12,49,Channel - Appliances,Americas,607,DW-All Other Dual Wall,435634.8,272321.38,23550.42,24349.121
2021,4,12,51,Channel - Appliances,Americas,607,DW-All Other Dual Wall,471937.7,295014.83,23550.42,24349.121
2021,4,12,52,Channel - Appliances,Americas,607,DW-All Other Dual Wall,471937.7,295014.83,23550.42,24349.121
2021,4,12,50,Channel - Appliances,Americas,607,DW-All Other Dual Wall,435634.8,272321.38,23550.42,24349.121
2017,2,5,20,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2122807.6,303179.51,19148.194,19304.506
2017,2,5,21,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2335088.36,333497.46,19148.194,19304.506
2017,2,5,18,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1379824.94,197066.68,19148.194,19304.506
2017,2,5,22,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2547369.12,363815.42,19148.194,19304.506
2017,2,5,19,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2228947.98,318338.49,19148.194,19304.506
2017,3,8,35,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1458187.56,153058.96,19304.506,19561.896
2017,3,8,33,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1620208.4,170065.51,19304.506,19561.896
2017,3,8,34,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1701218.82,178568.78,19304.506,19561.896
2017,3,8,32,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1701218.82,178568.78,19304.506,19561.896
2017,3,8,31,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1620208.4,170065.51,19304.506,19561.896
2017,4,12,50,Channel - Appliances,Americas,103,MTA & SL 156,1543002.24,123222.83,19561.896,19894.75
2017,4,12,51,Channel - Appliances,Americas,103,MTA & SL 156,1483656.0,118483.49,19561.896,19894.75
2017,4,12,52,Channel - Appliances,Americas,103,MTA & SL 156,1483656.0,118483.49,19561.896,19894.75
2017,4,12,49,Channel - Appliances,Americas,103,MTA & SL 156,1424309.76,113744.15,19561.896,19894.75
2022,4,11,44,Channel - Appliances,Americas,715,Polyolefins ETC,1153701.793,322055.29,25723.941,26144.956
2022,4,11,45,Channel - Appliances,Americas,715,Polyolefins ETC,1101260.803,307416.42,25723.941,26144.956
2022,4,11,47,Channel - Appliances,Americas,715,Polyolefins ETC,943937.831,263499.79,25723.941,26144.956
2022,4,11,46,Channel - Appliances,Americas,715,Polyolefins ETC,996378.822,278138.66,25723.941,26144.956
2022,4,11,48,Channel - Appliances,Americas,715,Polyolefins ETC,1048819.812,292777.54,25723.941,26144.956
2019,2,4,16,Channel - Appliances,Americas,715,Polyolefins ETC,1541666.1,250346.82,21013.085,21272.448
2019,2,4,15,Channel - Appliances,Americas,715,Polyolefins ETC,1594827.0,258979.47,21013.085,21272.448
2019,2,4,17,Channel - Appliances,Americas,715,Polyolefins ETC,1382183.4,224448.87,21013.085,21272.448
2019,2,4,14,Channel - Appliances,Americas,715,Polyolefins ETC,797413.5,129489.73,21013.085,21272.448
2022,1,2,6,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1091017.88,154478.78,26144.956,24740.48
2022,1,2,5,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,948711.2,134329.38,26144.956,24740.48
2022,1,2,9,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,901275.64,127612.91,26144.956,24740.48
2022,1,2,8,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,948711.2,134329.38,26144.956,24740.48
2022,1,2,7,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,806404.52,114179.97,26144.956,24740.48
2019,2,6,23,Channel - Appliances,Americas,103,MTA & SL 156,1241814.16,115777.91,21013.085,21272.448
2019,2,6,26,Channel - Appliances,Americas,103,MTA & SL 156,1511773.76,140947.02,21013.085,21272.448
2019,2,6,25,Channel - Appliances,Americas,103,MTA & SL 156,1349798.0,125845.55,21013.085,21272.448
