fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP_value,GDP_value.1,DATE_x,CSENT,Interest_rate,Inflation
2022,3,9,36,Channel - Data and Devices,Americas,B91,Z-PACK HM Zd,6893.0,52531.67,25248.476,25723.941,2022-09-01,58.6,,6.392795
2022,3,9,39,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,5461.4,32410.65,25248.476,25723.941,2022-09-01,58.6,,6.392795
2022,3,9,38,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,5071.3,30095.6,25248.476,25723.941,2022-09-01,58.6,,6.392795
2022,3,9,37,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,4876.25,28938.08,25248.476,25723.941,2022-09-01,58.6,,6.392795
2022,3,9,36,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,3901.0,23150.46,25248.476,25723.941,2022-09-01,58.6,,6.392795
2018,1,2,8,Channel - Data and Devices,Americas,032,.050 CHAMP Series I,8739.43,20212.11,20819.269,20155.486,2018-02-01,99.7,2.0,2.131896
2018,1,2,9,Channel - Data and Devices,Americas,032,.050 CHAMP Series I,9199.4,21275.91,20819.269,20155.486,2018-02-01,99.7,2.0,2.131896
2018,1,2,6,Channel - Data and Devices,Americas,032,.050 CHAMP Series I,9199.4,21275.91,20819.269,20155.486,2018-02-01,99.7,2.0,2.131896
2018,1,2,5,Channel - Data and Devices,Americas,032,.050 CHAMP Series I,9199.4,21275.91,20819.269,20155.486,2018-02-01,99.7,2.0,2.131896
2018,1,2,7,Channel - Data and Devices,Americas,032,.050 CHAMP Series I,9659.37,22339.7,20819.269,20155.486,2018-02-01,99.7,2.0,2.131896
2018,2,4,15,Channel - Data and Devices,Americas,267,Card Edge Power,6762.28,7980.22,20155.486,20470.197,2018-04-01,98.8,2.25,2.493423
2018,2,4,16,Channel - Data and Devices,Americas,267,Card Edge Power,6037.75,7125.19,20155.486,20470.197,2018-04-01,98.8,2.25,2.493423
2018,2,4,17,Channel - Data and Devices,Americas,267,Card Edge Power,6762.28,7980.22,20155.486,20470.197,2018-04-01,98.8,2.25,2.493423
2018,2,4,14,Channel - Data and Devices,Americas,267,Card Edge Power,4588.69,5415.15,20155.486,20470.197,2018-04-01,98.8,2.25,2.493423
2021,1,2,7,Channel - Data and Devices,Americas,053,Memory Sockets,23907.18,40177.48,24349.121,22313.85,2021-02-01,76.8,0.25,1.527009
2021,1,2,8,Channel - Data and Devices,Americas,053,Memory Sockets,21733.8,36524.98,24349.121,22313.85,2021-02-01,76.8,0.25,1.527009
2021,1,2,9,Channel - Data and Devices,Americas,053,Memory Sockets,21733.8,36524.98,24349.121,22313.85,2021-02-01,76.8,0.25,1.527009
2021,1,2,6,Channel - Data and Devices,Americas,053,Memory Sockets,21733.8,36524.98,24349.121,22313.85,2021-02-01,76.8,0.25,1.527009
2021,1,2,5,Channel - Data and Devices,Americas,053,Memory Sockets,19560.42,32872.48,24349.121,22313.85,2021-02-01,76.8,0.25,1.527009
2015,1,1,4,Channel - Data and Devices,Americas,313,.8mm Free Height Products,21951.26,44130.88,18332.079,17991.348,2015-01-01,98.1,0.75,1.985653
2015,1,1,3,Channel - Data and Devices,Americas,313,.8mm Free Height Products,22708.2,45652.63,18332.079,17991.348,2015-01-01,98.1,0.75,1.985653
2015,1,1,1,Channel - Data and Devices,Americas,313,.8mm Free Height Products,12111.04,24348.07,18332.079,17991.348,2015-01-01,98.1,0.75,1.985653
2015,1,1,2,Channel - Data and Devices,Americas,313,.8mm Free Height Products,18923.5,38043.86,18332.079,17991.348,2015-01-01,98.1,0.75,1.985653
2015,1,3,13,Channel - Data and Devices,Americas,080,SMA/SSMA,18538.08,85566.38,18332.079,17991.348,2015-03-01,93.0,0.75,1.9991371
2015,1,3,11,Channel - Data and Devices,Americas,080,SMA/SSMA,18538.08,85566.38,18332.079,17991.348,2015-03-01,93.0,0.75,1.9991371
2015,1,3,12,Channel - Data and Devices,Americas,080,SMA/SSMA,21627.76,99827.44,18332.079,17991.348,2015-03-01,93.0,0.75,1.9991371
2015,1,3,10,Channel - Data and Devices,Americas,080,SMA/SSMA,18538.08,85566.38,18332.079,17991.348,2015-03-01,93.0,0.75,1.9991371
2015,2,4,16,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,1286114.48,156920.68,17991.348,18193.707,2015-04-01,95.9,0.75,2.0631236
2015,2,4,17,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,1286114.48,156920.68,17991.348,18193.707,2015-04-01,95.9,0.75,2.0631236
2015,2,4,15,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,1377979.8,168129.3,17991.348,18193.707,2015-04-01,95.9,0.75,2.0631236
2015,2,4,14,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,643057.24,78460.34,17991.348,18193.707,2015-04-01,95.9,0.75,2.0631236
2015,3,7,30,Channel - Data and Devices,Americas,B91,Z-PACK HM Zd,10954.17,52446.59,18193.707,18306.96,2015-07-01,93.1,0.75,2.1414477
2015,3,7,29,Channel - Data and Devices,Americas,B91,Z-PACK HM Zd,12171.3,58273.99,18193.707,18306.96,2015-07-01,93.1,0.75,2.1414477
2015,3,7,28,Channel - Data and Devices,Americas,B91,Z-PACK HM Zd,8925.62,42734.26,18193.707,18306.96,2015-07-01,93.1,0.75,2.1414477
2015,3,7,27,Channel - Data and Devices,Americas,B91,Z-PACK HM Zd,8519.91,40791.79,18193.707,18306.96,2015-07-01,93.1,0.75,2.1414477
2015,3,8,31,Channel - Data and Devices,Americas,267,Card Edge Power,5400.9,6777.83,18193.707,18306.96,2015-08-01,91.9,0.75,2.1802398
2015,3,8,35,Channel - Data and Devices,Americas,267,Card Edge Power,6671.7,8372.61,18193.707,18306.96,2015-08-01,91.9,0.75,2.1802398
2015,3,8,34,Channel - Data and Devices,Americas,267,Card Edge Power,7307.1,9170.0,18193.707,18306.96,2015-08-01,91.9,0.75,2.1802398
2015,3,8,33,Channel - Data and Devices,Americas,267,Card Edge Power,6354.0,7973.91,18193.707,18306.96,2015-08-01,91.9,0.75,2.1802398
2015,3,8,32,Channel - Data and Devices,Americas,267,Card Edge Power,6036.3,7575.22,18193.707,18306.96,2015-08-01,91.9,0.75,2.1802398
2015,3,9,39,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,13011.52,22207.21,18193.707,18306.96,2015-09-01,87.2,0.75,2.279431
2015,3,9,38,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,9352.03,15961.43,18193.707,18306.96,2015-09-01,87.2,0.75,2.279431
2015,3,9,36,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,9352.03,15961.43,18193.707,18306.96,2015-09-01,87.2,0.75,2.279431
2015,3,9,37,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,8945.42,15267.45,18193.707,18306.96,2015-09-01,87.2,0.75,2.279431
2015,4,11,46,Channel - Data and Devices,Americas,G65,High Power Drawer - Elcon,18837.9,50541.99,18306.96,18332.079,2015-11-01,91.3,0.75,2.4052606
2015,4,11,47,Channel - Data and Devices,Americas,G65,High Power Drawer - Elcon,20931.0,56157.77,18306.96,18332.079,2015-11-01,91.3,0.75,2.4052606
2015,4,11,44,Channel - Data and Devices,Americas,G65,High Power Drawer - Elcon,19884.45,53349.88,18306.96,18332.079,2015-11-01,91.3,0.75,2.4052606
2015,4,11,48,Channel - Data and Devices,Americas,G65,High Power Drawer - Elcon,23024.1,61773.54,18306.96,18332.079,2015-11-01,91.3,0.75,2.4052606
2015,4,11,45,Channel - Data and Devices,Americas,G65,High Power Drawer - Elcon,20931.0,56157.77,18306.96,18332.079,2015-11-01,91.3,0.75,2.4052606
2015,4,12,50,Channel - Data and Devices,Americas,289,Miscellaneous Wire to Board Products,134455.02,10191.03,18306.96,18332.079,2015-12-01,92.6,1.0,2.4436874
2015,4,12,51,Channel - Data and Devices,Americas,289,Miscellaneous Wire to Board Products,160065.5,12132.18,18306.96,18332.079,2015-12-01,92.6,1.0,2.4436874
2015,4,12,52,Channel - Data and Devices,Americas,289,Miscellaneous Wire to Board Products,224091.7,16985.05,18306.96,18332.079,2015-12-01,92.6,1.0,2.4436874
2015,4,12,49,Channel - Data and Devices,Americas,289,Miscellaneous Wire to Board Products,128052.4,9705.74,18306.96,18332.079,2015-12-01,92.6,1.0,2.4436874
2015,4,12,50,Channel - Data and Devices,Americas,323,FFC Connectors,494851.98,53485.37,18306.96,18332.079,2015-12-01,92.6,1.0,2.4436874
2015,4,12,51,Channel - Data and Devices,Americas,323,FFC Connectors,589109.5,63673.06,18306.96,18332.079,2015-12-01,92.6,1.0,2.4436874
2015,4,12,52,Channel - Data and Devices,Americas,323,FFC Connectors,824753.3,89142.28,18306.96,18332.079,2015-12-01,92.6,1.0,2.4436874
2015,4,12,49,Channel - Data and Devices,Americas,323,FFC Connectors,471287.6,50938.45,18306.96,18332.079,2015-12-01,92.6,1.0,2.4436874
2020,3,9,36,Channel - Data and Devices,Americas,039,AMP-LATCH Universal Headers,35571.34,49149.7,19636.731,21362.428,2020-09-01,80.4,0.25,2.077391
2020,3,9,37,Channel - Data and Devices,Americas,039,AMP-LATCH Universal Headers,40211.08,55560.53,19636.731,21362.428,2020-09-01,80.4,0.25,2.077391
2020,4,12,49,Channel - Data and Devices,Americas,056,Legacy IC Socket and Accessories,47702.55,21678.17,21362.428,21704.706,2020-12-01,80.7,0.25,1.716599
2020,4,12,51,Channel - Data and Devices,Americas,056,Legacy IC Socket and Accessories,54517.2,24775.05,21362.428,21704.706,2020-12-01,80.7,0.25,1.716599
2020,4,12,50,Channel - Data and Devices,Americas,056,Legacy IC Socket and Accessories,49974.1,22710.46,21362.428,21704.706,2020-12-01,80.7,0.25,1.716599
2020,4,12,52,Channel - Data and Devices,Americas,056,Legacy IC Socket and Accessories,74961.15,34065.7,21362.428,21704.706,2020-12-01,80.7,0.25,1.716599
2020,4,12,49,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,18549.93,52536.79,21362.428,21704.706,2020-12-01,80.7,0.25,1.716599
2020,4,12,51,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,21199.92,60042.05,21362.428,21704.706,2020-12-01,80.7,0.25,1.716599
2020,4,12,50,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,19433.26,55038.55,21362.428,21704.706,2020-12-01,80.7,0.25,1.716599
2020,4,12,52,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,29149.89,82557.82,21362.428,21704.706,2020-12-01,80.7,0.25,1.716599
2018,3,7,29,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,98374.22,75231.43,20470.197,20687.278,2018-07-01,97.9,2.5,2.519634
2018,3,7,30,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,111205.64,85044.22,20470.197,20687.278,2018-07-01,97.9,2.5,2.519634
2018,3,7,27,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,94097.08,71960.5,20470.197,20687.278,2018-07-01,97.9,2.5,2.519634
2018,3,7,28,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,124037.06,94857.02,20470.197,20687.278,2018-07-01,97.9,2.5,2.519634
2018,4,12,50,Channel - Data and Devices,Americas,323,FFC Connectors,519929.03,59276.93,20687.278,20819.269,2018-12-01,98.3,3.0,2.46437
2018,4,12,49,Channel - Data and Devices,Americas,323,FFC Connectors,565140.25,64431.45,20687.278,20819.269,2018-12-01,98.3,3.0,2.46437
2018,4,12,52,Channel - Data and Devices,Americas,323,FFC Connectors,565140.25,64431.45,20687.278,20819.269,2018-12-01,98.3,3.0,2.46437
2018,4,12,51,Channel - Data and Devices,Americas,323,FFC Connectors,610351.47,69585.96,20687.278,20819.269,2018-12-01,98.3,3.0,2.46437
2018,4,12,50,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,15292.93,21160.71,20687.278,20819.269,2018-12-01,98.3,3.0,2.46437
2018,4,12,49,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,16622.75,23000.77,20687.278,20819.269,2018-12-01,98.3,3.0,2.46437
2018,4,12,52,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,16622.75,23000.77,20687.278,20819.269,2018-12-01,98.3,3.0,2.46437
2018,4,12,51,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,17952.57,24840.83,20687.278,20819.269,2018-12-01,98.3,3.0,2.46437
2020,1,2,9,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,7773.09,22199.49,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,6,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,9000.42,25704.67,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,5,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,7773.09,22199.49,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,8,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,8591.31,24536.28,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,7,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,7363.98,21031.09,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,2,4,14,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,100212.8,8941.42,21538.032,19636.731,2020-04-01,71.8,0.25,2.226352
2020,2,4,15,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,160340.48,14306.27,21538.032,19636.731,2020-04-01,71.8,0.25,2.226352
2020,2,4,17,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,105223.44,9388.49,21538.032,19636.731,2020-04-01,71.8,0.25,2.226352
2020,2,4,16,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,135287.28,12070.92,21538.032,19636.731,2020-04-01,71.8,0.25,2.226352
2017,3,7,28,Channel - Data and Devices,Americas,884,Miscellaneous Micro Min Surface Mount,16637.72,36543.2,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,27,Channel - Data and Devices,Americas,884,Miscellaneous Micro Min Surface Mount,18906.5,41526.37,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,30,Channel - Data and Devices,Americas,884,Miscellaneous Micro Min Surface Mount,19662.76,43187.42,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,29,Channel - Data and Devices,Americas,884,Miscellaneous Micro Min Surface Mount,20419.02,44848.48,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,8,33,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,19994.46,28492.02,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,32,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,23151.48,32990.76,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,35,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,21046.8,29991.6,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,31,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,18942.12,26992.44,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,34,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,22099.14,31491.18,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,9,38,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,92035.65,61253.97,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,36,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,100038.75,66580.4,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,39,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,108041.85,71906.83,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,37,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,100038.75,66580.4,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,4,12,51,Channel - Data and Devices,Americas,267,Card Edge Power,10777.26,12885.56,19561.896,19894.75,2017-12-01,95.9,2.0,2.125472
2017,4,12,52,Channel - Data and Devices,Americas,267,Card Edge Power,11191.77,13381.16,19561.896,19894.75,2017-12-01,95.9,2.0,2.125472
2017,4,12,49,Channel - Data and Devices,Americas,267,Card Edge Power,9119.22,10903.17,19561.896,19894.75,2017-12-01,95.9,2.0,2.125472
2017,4,12,50,Channel - Data and Devices,Americas,267,Card Edge Power,10777.26,12885.56,19561.896,19894.75,2017-12-01,95.9,2.0,2.125472
2021,2,6,26,Channel - Data and Devices,Americas,318,AMP-LATCH Novo Receptacle,193567.17,114116.93,22313.85,23046.934,2021-06-01,85.5,0.25,2.588579
2021,2,6,23,Channel - Data and Devices,Americas,318,AMP-LATCH Novo Receptacle,153518.79,90506.53,22313.85,23046.934,2021-06-01,85.5,0.25,2.588579
2021,2,6,25,Channel - Data and Devices,Americas,318,AMP-LATCH Novo Receptacle,186892.44,110181.87,22313.85,23046.934,2021-06-01,85.5,0.25,2.588579
2021,2,6,24,Channel - Data and Devices,Americas,318,AMP-LATCH Novo Receptacle,133494.6,78701.33,22313.85,23046.934,2021-06-01,85.5,0.25,2.588579
2021,3,7,27,Channel - Data and Devices,Americas,313,.8mm Free Height Products,14382.62,30442.46,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,30,Channel - Data and Devices,Americas,313,.8mm Free Height Products,21952.42,46464.81,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,29,Channel - Data and Devices,Americas,313,.8mm Free Height Products,21952.42,46464.81,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,28,Channel - Data and Devices,Americas,313,.8mm Free Height Products,17410.54,36851.4,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2019,2,4,15,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,323615.04,37636.7,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,4,14,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,219595.92,25539.19,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,4,17,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,288942.0,33604.19,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,4,16,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,323615.04,37636.7,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,5,20,Channel - Data and Devices,Americas,077,SFP Pluggable I/O,10229.79,13338.34,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,21,Channel - Data and Devices,Americas,077,SFP Pluggable I/O,11845.02,15444.39,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,19,Channel - Data and Devices,Americas,077,SFP Pluggable I/O,7537.74,9828.25,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,22,Channel - Data and Devices,Americas,077,SFP Pluggable I/O,11845.02,15444.39,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,18,Channel - Data and Devices,Americas,077,SFP Pluggable I/O,11845.02,15444.39,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,3,7,27,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,288831.25,36124.72,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,28,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,311937.75,39014.7,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,29,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,277278.0,34679.73,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,30,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,265724.75,33234.74,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,27,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,2261.5,19219.23,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,28,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,2442.42,20756.77,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,29,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,2171.04,18450.46,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,30,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,2080.58,17681.69,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,8,31,Channel - Data and Devices,Americas,145,Miscellaneous Power Connectors,11878.41,35374.54,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,32,Channel - Data and Devices,Americas,145,Miscellaneous Power Connectors,16769.52,49940.52,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,34,Channel - Data and Devices,Americas,145,Miscellaneous Power Connectors,13974.6,41617.1,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,35,Channel - Data and Devices,Americas,145,Miscellaneous Power Connectors,13275.87,39536.25,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,33,Channel - Data and Devices,Americas,145,Miscellaneous Power Connectors,14673.33,43697.96,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2017,3,8,33,Channel - Data and Devices,Americas,080,SMA/SSMA,15495.83,69139.56,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,32,Channel - Data and Devices,Americas,080,SMA/SSMA,17942.54,80056.34,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,35,Channel - Data and Devices,Americas,080,SMA/SSMA,16311.4,72778.49,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,31,Channel - Data and Devices,Americas,080,SMA/SSMA,14680.26,65500.64,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,34,Channel - Data and Devices,Americas,080,SMA/SSMA,17126.97,76417.41,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,33,Channel - Data and Devices,Americas,313,.8mm Free Height Products,14120.8,26246.09,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,32,Channel - Data and Devices,Americas,313,.8mm Free Height Products,16350.4,30390.21,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,35,Channel - Data and Devices,Americas,313,.8mm Free Height Products,14864.0,27627.46,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,31,Channel - Data and Devices,Americas,313,.8mm Free Height Products,13377.6,24864.72,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,34,Channel - Data and Devices,Americas,313,.8mm Free Height Products,15607.2,29008.84,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,9,38,Channel - Data and Devices,Americas,267,Card Edge Power,8838.21,14963.02,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,36,Channel - Data and Devices,Americas,267,Card Edge Power,9606.75,16264.16,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,39,Channel - Data and Devices,Americas,267,Card Edge Power,10375.29,17565.29,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,37,Channel - Data and Devices,Americas,267,Card Edge Power,9606.75,16264.16,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,4,11,44,Channel - Data and Devices,Americas,341,Standard CHAMP Products,33077.52,37006.05,19561.896,19894.75,2017-11-01,98.5,1.75,2.115031
2017,4,11,46,Channel - Data and Devices,Americas,341,Standard CHAMP Products,28352.16,31719.47,19561.896,19894.75,2017-11-01,98.5,1.75,2.115031
2017,4,11,45,Channel - Data and Devices,Americas,341,Standard CHAMP Products,33077.52,37006.05,19561.896,19894.75,2017-11-01,98.5,1.75,2.115031
2017,4,11,47,Channel - Data and Devices,Americas,341,Standard CHAMP Products,29927.28,33481.66,19561.896,19894.75,2017-11-01,98.5,1.75,2.115031
2017,4,11,48,Channel - Data and Devices,Americas,341,Standard CHAMP Products,33077.52,37006.05,19561.896,19894.75,2017-11-01,98.5,1.75,2.115031
2017,4,10,42,Channel - Data and Devices,Americas,JJ5,USB Type C,484.25,827.48,19561.896,19894.75,2017-10-01,100.7,1.75,2.192819
2017,4,10,41,Channel - Data and Devices,Americas,JJ5,USB Type C,464.88,794.38,19561.896,19894.75,2017-10-01,100.7,1.75,2.192819
2017,4,10,40,Channel - Data and Devices,Americas,JJ5,USB Type C,503.62,860.58,19561.896,19894.75,2017-10-01,100.7,1.75,2.192819
2017,4,10,43,Channel - Data and Devices,Americas,JJ5,USB Type C,484.25,827.48,19561.896,19894.75,2017-10-01,100.7,1.75,2.192819
2021,2,6,26,Channel - Data and Devices,Americas,323,FFC Connectors,865042.45,91243.68,22313.85,23046.934,2021-06-01,85.5,0.25,2.588579
2021,2,6,23,Channel - Data and Devices,Americas,323,FFC Connectors,686068.15,72365.68,22313.85,23046.934,2021-06-01,85.5,0.25,2.588579
2021,2,6,25,Channel - Data and Devices,Americas,323,FFC Connectors,835213.4,88097.35,22313.85,23046.934,2021-06-01,85.5,0.25,2.588579
2021,2,6,24,Channel - Data and Devices,Americas,323,FFC Connectors,596581.0,62926.68,22313.85,23046.934,2021-06-01,85.5,0.25,2.588579
2019,1,2,7,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,11282.04,27792.01,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,5,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,10744.8,26468.58,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,8,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,9670.32,23821.73,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,9,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,11282.04,27792.01,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,6,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,10744.8,26468.58,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,3,10,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,13638.68,24703.5,21706.532,21013.085,2019-03-01,98.4,3.0,2.399684
2019,1,3,11,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,19218.14,34809.47,21706.532,21013.085,2019-03-01,98.4,3.0,2.399684
2019,1,3,12,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,16118.44,29195.04,21706.532,21013.085,2019-03-01,98.4,3.0,2.399684
2019,1,3,13,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,13018.74,23580.61,21706.532,21013.085,2019-03-01,98.4,3.0,2.399684
2019,1,3,10,Channel - Data and Devices,Americas,022,AMPLIMITE .050 Hardware/Backshells/Conn,2592.7,15798.84,21706.532,21013.085,2019-03-01,98.4,3.0,2.399684
2019,1,3,11,Channel - Data and Devices,Americas,022,AMPLIMITE .050 Hardware/Backshells/Conn,3653.35,22262.01,21706.532,21013.085,2019-03-01,98.4,3.0,2.399684
