fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP,CSENT,Interest_rate,Inflation
2016,3,9,37,Energy,Americas,751,Cold Applied MV Terminations,1184.0,47769.1,18775.459,91.2,1.0,2.6321032
2019,4,12,51,Energy,Americas,F14,Utilux-Lugs & Links,48770.0,86071.54,21706.532,99.3,2.25,2.746361
2018,4,12,49,Energy,Americas,751,Cold Applied MV Terminations,1290.0,91309.43,20819.269,98.3,3.0,2.46437
2016,1,1,4,Energy,Americas,814,Underground Line Bolted Connection Products,1207.0,35044.79,18425.306,92.0,1.0,2.4667222
2019,4,12,50,Energy,Americas,814,Underground Line Bolted Connection Products,2181.0,60275.03,21706.532,99.3,2.25,2.746361
2019,3,7,28,Energy,Americas,F14,Utilux-Lugs & Links,58103.0,97432.04,21531.839,98.4,3.0,2.460848
2018,3,7,28,Energy,Americas,748,High Voltage Cable Accessories,21.0,40992.56,20687.278,97.9,2.5,2.519634
2017,1,2,5,Energy,Americas,364,AMPACT,61521.0,287640.02,19148.194,96.3,1.25,2.67446
2017,4,11,46,Energy,Americas,364,AMPACT,122412.0,388532.14,19894.75,98.5,1.75,2.115031
2016,4,10,40,Energy,Americas,748,High Voltage Cable Accessories,63.0,69271.75,18968.041,87.2,1.0,2.5095184
2022,2,4,17,Energy,Americas,748,High Voltage Cable Accessories,81.0,282257.04,25248.476,65.2,,4.721803
2021,3,7,28,Energy,Americas,E78,BOW HV Arresters,0.0,0.0,23550.42,81.2,0.25,2.315464
2016,3,9,36,Energy,Americas,748,High Voltage Cable Accessories,-4.0,-3912.74,18775.459,91.2,1.0,2.6321032
2017,1,1,3,Energy,Americas,E78,BOW HV Arresters,179.0,68566.01,19148.194,98.5,1.25,2.661562
2015,1,2,9,Energy,Americas,750,Cold Applied Medium Voltage Joints,1561.0,332247.4,17991.348,95.4,0.75,1.9819969
2019,2,4,15,Energy,Americas,752,Heatshrink Medium Voltage Joints,2887.0,414026.93,21272.448,97.2,3.0,2.407927
2019,3,9,37,Energy,Americas,760,Raysulate,35989.212,1112407.38,21531.839,93.2,2.5,2.606767
2016,1,3,12,Energy,Americas,752,Heatshrink Medium Voltage Joints,2585.0,571980.24,18425.306,91.0,1.0,2.531878
2018,2,5,18,Energy,Americas,760,Raysulate,19863.0,370956.67,20470.197,98.0,2.25,2.544991
2016,3,9,36,Energy,Americas,750,Cold Applied Medium Voltage Joints,1195.0,382201.74,18775.459,91.2,1.0,2.6321032
2015,3,7,28,Energy,Americas,364,AMPACT,68620.0,350605.26,18306.96,93.1,0.75,2.1414477
2017,4,11,48,Energy,Americas,Z72,ILD/ TWC,526.0,48486.63,19894.75,98.5,1.75,2.115031
2017,3,9,39,Energy,Americas,Z72,ILD/ TWC,375.0,117837.14,19561.896,95.1,1.75,2.106697
2019,4,11,48,Energy,Americas,752,Heatshrink Medium Voltage Joints,3623.0,1076404.99,21706.532,96.8,2.25,2.768217
2019,1,2,8,Energy,Americas,Z72,ILD/ TWC,860.0,139190.6,21013.085,93.8,3.0,2.376648
2016,3,8,35,Energy,Americas,Z72,ILD/ TWC,1118.0,141236.16,18775.459,89.8,1.0,2.7228064
2015,3,8,31,Energy,Americas,E78,BOW HV Arresters,22.0,10857.53,18306.96,91.9,0.75,2.1802398
2022,1,1,1,Energy,Americas,748,High Voltage Cable Accessories,28.0,72638.83,24740.48,67.2,,3.988659
2020,3,8,32,Energy,Americas,E78,BOW HV Arresters,99.0,84352.46,21362.428,74.1,0.25,2.288978
2020,3,9,38,Energy,Americas,757,Nuclear Accessories,590.0,137641.42,21362.428,80.4,0.25,2.077391
2022,4,10,40,Energy,Americas,760,Raysulate,26543.19,517793.75,26144.956,59.9,,6.364809
2021,3,8,31,Energy,Americas,753,Heatshrink MV Terminations,2707.0,247233.57,23550.42,70.3,0.25,2.343064
2021,3,9,38,Energy,Americas,748,High Voltage Cable Accessories,130.0,253967.81,23550.42,72.8,,2.638383
2020,1,3,13,Energy,Americas,749,Cold Applied Low Voltage,4497.0,69629.86,21538.032,89.1,0.25,2.647379
2020,1,3,10,Energy,Americas,F14,Utilux-Lugs & Links,55739.0,88291.62,21538.032,89.1,0.25,2.647379
2018,1,3,10,Energy,Americas,E82,DC components for Solar farms,3000.0,7300.74,20155.486,101.4,2.25,2.369197
2017,3,9,36,Energy,Americas,E82,DC components for Solar farms,4001.0,6221.39,19561.896,95.1,1.75,2.106697
2018,4,11,48,Energy,Americas,Z72,ILD/ TWC,850.0,316665.49,20819.269,97.5,2.75,2.476794
2019,1,3,10,Energy,Americas,752,Heatshrink Medium Voltage Joints,1390.0,165843.61,21013.085,98.4,3.0,2.399684
2019,3,8,31,Energy,Americas,364,AMPACT,69800.0,295654.66,21531.839,89.8,2.75,2.629246
2017,3,8,35,Energy,Americas,750,Cold Applied Medium Voltage Joints,1622.0,439479.62,19561.896,96.8,1.75,2.089832
2015,2,5,18,Energy,Americas,752,Heatshrink Medium Voltage Joints,1054.0,170166.36,18193.707,90.7,0.75,2.0668869
2019,3,7,28,Energy,Americas,752,Heatshrink Medium Voltage Joints,1660.0,440057.58,21531.839,98.4,3.0,2.460848
2016,3,8,34,Energy,Americas,E78,BOW HV Arresters,113.0,32650.38,18775.459,89.8,1.0,2.7228064
2016,2,4,15,Energy,Americas,E78,BOW HV Arresters,33.0,6325.21,18611.617,89.0,1.0,2.537996
2018,4,11,47,Energy,Americas,Z72,ILD/ TWC,641.0,111172.62,20819.269,97.5,2.75,2.476794
2016,3,9,37,Energy,Americas,753,Heatshrink MV Terminations,3682.0,225185.83,18775.459,91.2,1.0,2.6321032
2018,4,12,49,Energy,Americas,753,Heatshrink MV Terminations,3342.48,153753.66,20819.269,98.3,3.0,2.46437
2016,1,1,1,Energy,Americas,753,Heatshrink MV Terminations,3638.0,181464.31,18425.306,92.0,1.0,2.4667222
2015,3,9,38,Energy,Americas,755,Heatshrink Low Voltage,60909.5,280854.31,18306.96,87.2,0.75,2.279431
2017,1,1,1,Energy,Americas,755,Heatshrink Low Voltage,67202.0,214254.73,19148.194,98.5,1.25,2.661562
2016,4,10,42,Energy,Americas,753,Heatshrink MV Terminations,4979.4,196587.7,18968.041,87.2,1.0,2.5095184
2016,3,8,35,Energy,Americas,753,Heatshrink MV Terminations,7043.2,351930.81,18775.459,89.8,1.0,2.7228064
2019,4,10,42,Energy,Americas,751,Cold Applied MV Terminations,3857.0,175513.56,21706.532,95.5,2.25,2.733341
2016,4,12,50,Energy,Americas,751,Cold Applied MV Terminations,1447.0,59815.38,18968.041,98.2,1.25,2.594944
2018,3,7,27,Energy,Americas,F14,Utilux-Lugs & Links,51390.0,78677.13,20687.278,97.9,2.5,2.519634
2018,4,12,49,Energy,Americas,814,Underground Line Bolted Connection Products,3530.0,75425.04,20819.269,98.3,3.0,2.46437
2017,1,2,8,Energy,Americas,E82,DC components for Solar farms,6125.0,411.41,19148.194,96.3,1.25,2.67446
2017,2,4,17,Energy,Americas,E82,DC components for Solar farms,1240.0,-1417.52,19304.506,97.0,1.5,2.25217
2018,4,12,49,Energy,Americas,F14,Utilux-Lugs & Links,55765.0,93297.58,20819.269,98.3,3.0,2.46437
2015,1,3,11,Energy,Americas,748,High Voltage Cable Accessories,207.0,72951.02,17991.348,93.0,0.75,1.9991371
2019,1,1,2,Energy,Americas,364,AMPACT,64847.0,276863.6,21013.085,91.2,3.0,2.385533
2016,3,8,32,Energy,Americas,749,Cold Applied Low Voltage,16582.0,233438.78,18775.459,89.8,1.0,2.7228064
2017,1,2,6,Energy,Americas,KA4,EPDM 600A Switchgear connector,1983.0,194310.8,19148.194,96.3,1.25,2.67446
2019,4,11,44,Energy,Americas,Z72,ILD/ TWC,144.0,19528.54,21706.532,96.8,2.25,2.768217
2017,3,9,37,Energy,Americas,760,Raysulate,20082.0,397976.53,19561.896,95.1,1.75,2.106697
2017,1,2,5,Energy,Americas,Z72,ILD/ TWC,103.0,78533.6,19148.194,96.3,1.25,2.67446
2016,3,7,27,Energy,Americas,750,Cold Applied Medium Voltage Joints,1121.0,209674.29,18775.459,90.0,1.0,2.5758512
2018,3,8,33,Energy,Americas,750,Cold Applied Medium Voltage Joints,1403.0,341387.7,20687.278,96.2,2.5,2.432878
2016,4,10,43,Energy,Americas,750,Cold Applied Medium Voltage Joints,2210.0,678255.96,18968.041,87.2,1.0,2.5095184
2016,1,2,6,Energy,Americas,814,Underground Line Bolted Connection Products,169.0,1578.91,18425.306,91.7,1.0,2.5442092
2016,1,2,9,Energy,Americas,F14,Utilux-Lugs & Links,34749.0,62087.41,18425.306,91.7,1.0,2.5442092
2018,2,6,25,Energy,Americas,748,High Voltage Cable Accessories,63.0,136791.52,20470.197,98.2,2.5,2.553219
2016,1,2,5,Energy,Americas,814,Underground Line Bolted Connection Products,460.0,13976.48,18425.306,91.7,1.0,2.5442092
2015,1,3,12,Energy,Americas,748,High Voltage Cable Accessories,139.0,160204.34,17991.348,93.0,0.75,1.9991371
2016,2,6,26,Energy,Americas,748,High Voltage Cable Accessories,326.0,741305.24,18611.617,93.5,1.0,2.5689022
2015,4,11,44,Energy,Americas,364,AMPACT,92089.0,313852.37,18332.079,91.3,0.75,2.4052606
2017,3,7,29,Energy,Americas,814,Underground Line Bolted Connection Products,2551.0,59078.65,19561.896,93.4,1.75,2.146769
2019,2,4,14,Energy,Americas,F14,Utilux-Lugs & Links,37162.0,66145.4,21272.448,97.2,3.0,2.407927
2018,3,9,38,Energy,Americas,814,Underground Line Bolted Connection Products,2114.0,51737.77,20687.278,100.1,2.75,2.461933
2016,1,1,2,Energy,Americas,749,Cold Applied Low Voltage,11160.0,161840.38,18425.306,92.0,1.0,2.4667222
2015,2,6,26,Energy,Americas,748,High Voltage Cable Accessories,299.0,485570.85,18193.707,96.1,0.75,2.1147326
2017,3,8,32,Energy,Americas,KA4,EPDM 600A Switchgear connector,1051.0,250531.09,19561.896,96.8,1.75,2.089832
2020,3,8,33,Energy,Americas,752,Heatshrink Medium Voltage Joints,2115.0,329846.13,21362.428,74.1,0.25,2.288978
2020,3,9,39,Energy,Americas,E78,BOW HV Arresters,17.0,36444.9,21362.428,80.4,0.25,2.077391
2020,4,10,43,Energy,Americas,748,High Voltage Cable Accessories,104.0,167373.9,21704.706,81.8,0.25,1.842159
2020,3,8,32,Energy,Americas,KA4,EPDM 600A Switchgear connector,815.0,54448.92,21362.428,74.1,0.25,2.288978
2016,4,10,41,Energy,Americas,748,High Voltage Cable Accessories,92.0,64070.2,18968.041,87.2,1.0,2.5095184
2019,3,8,33,Energy,Americas,749,Cold Applied Low Voltage,13359.0,153015.14,21531.839,89.8,2.75,2.629246
2017,1,1,2,Energy,Americas,757,Nuclear Accessories,654.0,103107.68,19148.194,98.5,1.25,2.661562
2018,2,6,24,Energy,Americas,KA4,EPDM 600A Switchgear connector,194.0,27471.18,20470.197,98.2,2.5,2.553219
2016,3,8,35,Energy,Americas,364,AMPACT,92641.0,524371.75,18775.459,89.8,1.0,2.7228064
2017,2,6,24,Energy,Americas,752,Heatshrink Medium Voltage Joints,1899.0,251403.66,19304.506,95.0,1.75,2.13853
2019,3,8,35,Energy,Americas,814,Underground Line Bolted Connection Products,10344.0,253431.73,21531.839,89.8,2.75,2.629246
2018,2,5,22,Energy,Americas,Z72,ILD/ TWC,478.0,124372.98,20470.197,98.0,2.25,2.544991
2015,3,7,28,Energy,Americas,752,Heatshrink Medium Voltage Joints,2115.0,589671.43,18306.96,93.1,0.75,2.1414477
2015,3,7,28,Energy,Americas,827,High Voltage Clamps & Connectors,457.0,92589.83,18306.96,93.1,0.75,2.1414477
2019,3,9,36,Energy,Americas,E78,BOW HV Arresters,70.0,89593.65,21531.839,93.2,2.5,2.606767
2015,2,5,21,Energy,Americas,760,Raysulate,18411.778,242361.41,18193.707,90.7,0.75,2.0668869
2015,2,4,14,Energy,Americas,364,AMPACT,39918.0,173405.46,18193.707,95.9,0.75,2.0631236
2017,3,9,39,Energy,Americas,364,AMPACT,124673.0,578096.63,19561.896,95.1,1.75,2.106697
2016,1,1,4,Energy,Americas,E82,DC components for Solar farms,213.0,-408.58,18425.306,92.0,1.0,2.4667222
2016,4,12,53,Energy,Americas,749,Cold Applied Low Voltage,6988.0,91056.12,18968.041,98.2,1.25,2.594944
2017,4,10,42,Energy,Americas,749,Cold Applied Low Voltage,14914.0,170547.46,19894.75,100.7,1.75,2.192819
2019,1,1,2,Energy,Americas,749,Cold Applied Low Voltage,10688.0,117723.24,21013.085,91.2,3.0,2.385533
2016,2,5,22,Energy,Americas,752,Heatshrink Medium Voltage Joints,2855.0,713278.61,18611.617,94.7,1.0,2.5711572
2019,1,1,3,Energy,Americas,827,High Voltage Clamps & Connectors,509.0,20945.49,21013.085,91.2,3.0,2.385533
2017,4,12,49,Energy,Americas,KA4,EPDM 600A Switchgear connector,301.0,23246.29,19894.75,95.9,2.0,2.125472
2019,3,8,31,Energy,Americas,757,Nuclear Accessories,466.0,41479.92,21531.839,89.8,2.75,2.629246
2015,1,2,9,Energy,Americas,757,Nuclear Accessories,360.0,120825.32,17991.348,95.4,0.75,1.9819969
2016,2,5,21,Energy,Americas,757,Nuclear Accessories,1274.0,58511.35,18611.617,94.7,1.0,2.5711572
2018,2,5,22,Energy,Americas,827,High Voltage Clamps & Connectors,503.0,83185.01,20470.197,98.0,2.25,2.544991
2016,4,10,40,Energy,Americas,757,Nuclear Accessories,963.0,27646.59,18968.041,87.2,1.0,2.5095184
2022,4,10,42,Energy,Americas,760,Raysulate,20126.987,564139.03,26144.956,59.9,,6.364809
2020,2,6,23,Energy,Americas,755,Heatshrink Low Voltage,23745.0,136107.07,19636.731,78.1,0.25,2.058146
2020,3,8,31,Energy,Americas,749,Cold Applied Low Voltage,15562.0,220318.76,21362.428,74.1,0.25,2.288978
2015,1,3,13,Energy,Americas,751,Cold Applied MV Terminations,1360.0,64627.72,17991.348,93.0,0.75,1.9991371
2017,2,6,24,Energy,Americas,749,Cold Applied Low Voltage,17715.0,242751.18,19304.506,95.0,1.75,2.13853
2016,2,5,22,Energy,Americas,749,Cold Applied Low Voltage,14024.0,164973.54,18611.617,94.7,1.0,2.5711572
2022,4,12,50,Energy,Americas,E78,BOW HV Arresters,27.0,12583.74,26144.956,59.7,,6.617223
2021,1,2,5,Energy,Americas,757,Nuclear Accessories,477.0,49032.4,22313.85,76.8,0.25,1.527009
2021,4,11,46,Energy,Americas,757,Nuclear Accessories,281.0,55026.55,24349.121,67.4,,3.21432
2022,1,2,6,Energy,Americas,751,Cold Applied MV Terminations,1087.0,55559.23,24740.48,62.8,,4.30707
2020,2,6,24,Energy,Americas,752,Heatshrink Medium Voltage Joints,1644.0,245088.99,19636.731,78.1,0.25,2.058146
2020,1,2,9,Energy,Americas,753,Heatshrink MV Terminations,5652.96,408287.93,21538.032,101.0,2.25,2.812936
2020,3,8,34,Energy,Americas,748,High Voltage Cable Accessories,36.0,60096.78,21362.428,74.1,0.25,2.288978
2016,4,10,41,Energy,Americas,757,Nuclear Accessories,123.0,16957.09,18968.041,87.2,1.0,2.5095184
2018,1,2,9,Energy,Americas,757,Nuclear Accessories,702.0,40072.42,20155.486,99.7,2.0,2.131896
2016,2,4,17,Energy,Americas,KA4,EPDM 600A Switchgear connector,653.0,115206.28,18611.617,89.0,1.0,2.537996
2018,2,5,19,Energy,Americas,Z72,ILD/ TWC,228.0,85268.56,20470.197,98.0,2.25,2.544991
2019,1,2,5,Energy,Americas,E78,BOW HV Arresters,12.0,20090.82,21013.085,93.8,3.0,2.376648
2015,4,10,40,Energy,Americas,Z72,ILD/ TWC,518.0,42935.12,18332.079,90.0,0.75,2.3462109
2018,2,4,16,Energy,Americas,E78,BOW HV Arresters,14.0,7273.28,20470.197,98.8,2.25,2.493423
2019,4,10,40,Energy,Americas,E78,BOW HV Arresters,56.0,20723.39,21706.532,95.5,2.25,2.733341
2017,4,10,40,Energy,Americas,E82,DC components for Solar farms,3600.0,2068.55,19894.75,100.7,1.75,2.192819
2019,1,1,1,Energy,Americas,E82,DC components for Solar farms,1500.0,1821.69,21013.085,91.2,3.0,2.385533
2018,2,4,17,Energy,Americas,760,Raysulate,36669.4,799949.74,20470.197,98.8,2.25,2.493423
2015,4,12,51,Energy,Americas,KA4,EPDM 600A Switchgear connector,688.0,113244.88,18332.079,92.6,1.0,2.4436874
2017,1,1,1,Energy,Americas,760,Raysulate,44933.956,735747.98,19148.194,98.5,1.25,2.661562
2019,2,5,19,Energy,Americas,364,AMPACT,100544.0,439913.84,21272.448,100.0,3.0,2.39723
2018,1,3,10,Energy,Americas,E78,BOW HV Arresters,60.0,86942.02,20155.486,101.4,2.25,2.369197
2019,3,7,29,Energy,Americas,E78,BOW HV Arresters,80.0,36848.37,21531.839,98.4,3.0,2.460848
2019,2,5,19,Energy,Americas,752,Heatshrink Medium Voltage Joints,2673.0,358446.23,21272.448,100.0,3.0,2.39723
2016,4,11,44,Energy,Americas,752,Heatshrink Medium Voltage Joints,1046.135,174484.25,18968.041,93.8,1.0,2.5258013
2016,4,11,46,Energy,Americas,Z72,ILD/ TWC,62.0,25639.87,18968.041,93.8,1.0,2.5258013
2017,1,3,13,Energy,Americas,364,AMPACT,71408.0,220040.36,19148.194,96.9,1.5,2.453344
2019,2,4,16,Energy,Americas,KA4,EPDM 600A Switchgear connector,1263.0,164036.55,21272.448,97.2,3.0,2.407927
2019,3,8,33,Energy,Americas,E82,DC components for Solar farms,100.0,22.47,21531.839,89.8,2.75,2.629246
2018,3,8,32,Energy,Americas,751,Cold Applied MV Terminations,1384.0,72245.64,20687.278,96.2,2.5,2.432878
2019,1,3,13,Energy,Americas,F14,Utilux-Lugs & Links,36554.0,76194.15,21013.085,98.4,3.0,2.399684
2016,1,3,12,Energy,Americas,750,Cold Applied Medium Voltage Joints,612.0,136946.03,18425.306,91.0,1.0,2.531878
2015,4,12,52,Energy,Americas,814,Underground Line Bolted Connection Products,1759.0,29589.6,18332.079,92.6,1.0,2.4436874
2018,2,6,26,Energy,Americas,F14,Utilux-Lugs & Links,68973.0,99281.7,20470.197,98.2,2.5,2.553219
2018,4,10,40,Energy,Americas,748,High Voltage Cable Accessories,27.0,10707.52,20819.269,98.6,2.75,2.414988
2015,3,7,29,Energy,Americas,KA4,EPDM 600A Switchgear connector,2098.0,42534.77,18306.96,93.1,0.75,2.1414477
2022,3,8,35,Energy,Americas,E78,BOW HV Arresters,632.0,104874.07,25723.941,58.2,,5.991705
2020,2,4,14,Energy,Americas,752,Heatshrink Medium Voltage Joints,1088.0,151649.45,19636.731,71.8,0.25,2.226352
2020,4,12,51,Energy,Americas,748,High Voltage Cable Accessories,86.0,166470.25,21704.706,80.7,0.25,1.716599
2021,2,4,16,Energy,Americas,750,Cold Applied Medium Voltage Joints,1528.0,420125.33,23046.934,88.3,0.25,2.262331
2017,3,8,33,Energy,Americas,KA4,EPDM 600A Switchgear connector,205.0,19553.44,19561.896,96.8,1.75,2.089832
2020,1,2,8,Energy,Americas,364,AMPACT,98892.0,461201.03,21538.032,101.0,2.25,2.812936
2020,3,9,39,Energy,Americas,749,Cold Applied Low Voltage,28354.0,485900.28,21362.428,80.4,0.25,2.077391
2018,2,5,18,Energy,Americas,E78,BOW HV Arresters,15.0,22229.2,20470.197,98.0,2.25,2.544991
2015,2,5,19,Energy,Americas,E82,DC components for Solar farms,1235.0,1983.27,18193.707,90.7,0.75,2.0668869
2016,4,12,53,Energy,Americas,814,Underground Line Bolted Connection Products,1271.0,39426.02,18968.041,98.2,1.25,2.594944
2019,2,6,23,Energy,Americas,814,Underground Line Bolted Connection Products,4292.0,130696.64,21272.448,98.2,3.0,2.421751
2018,2,5,20,Energy,Americas,814,Underground Line Bolted Connection Products,3564.0,97903.63,20470.197,98.0,2.25,2.544991
2017,3,8,32,Energy,Americas,814,Underground Line Bolted Connection Products,1774.0,50300.89,19561.896,96.8,1.75,2.089832
2016,3,8,32,Energy,Americas,757,Nuclear Accessories,1774.0,113581.82,18775.459,89.8,1.0,2.7228064
2015,3,7,29,Energy,Americas,757,Nuclear Accessories,1593.0,67683.42,18306.96,93.1,0.75,2.1414477
2018,1,1,3,Energy,Americas,757,Nuclear Accessories,453.0,47890.59,20155.486,95.7,2.0,2.166305
2020,3,7,27,Energy,Americas,E78,BOW HV Arresters,3.0,16357.95,21362.428,72.5,0.25,2.348857
2021,3,8,32,Energy,Americas,364,AMPACT,121793.0,557899.94,23550.42,70.3,0.25,2.343064
2020,3,8,32,Energy,Americas,Z72,ILD/ TWC,598.0,25983.12,21362.428,74.1,0.25,2.288978
2015,4,11,46,Energy,Americas,Z72,ILD/ TWC,193.0,49565.41,18332.079,91.3,0.75,2.4052606
2018,2,5,19,Energy,Americas,749,Cold Applied Low Voltage,10092.0,227228.53,20470.197,98.0,2.25,2.544991
2018,3,9,36,Energy,Americas,749,Cold Applied Low Voltage,5887.0,107815.31,20687.278,100.1,2.75,2.461933
2019,3,8,33,Energy,Americas,755,Heatshrink Low Voltage,39418.0,252459.76,21531.839,89.8,2.75,2.629246
2019,2,5,22,Energy,Americas,749,Cold Applied Low Voltage,40722.0,624786.54,21272.448,100.0,3.0,2.39723
2017,4,11,47,Energy,Americas,753,Heatshrink MV Terminations,6689.24,210104.13,19894.75,98.5,1.75,2.115031
2017,2,5,21,Energy,Americas,753,Heatshrink MV Terminations,4131.0,221855.6,19304.506,97.1,1.5,2.155911
2015,2,5,19,Energy,Americas,755,Heatshrink Low Voltage,35453.126,158258.66,18193.707,90.7,0.75,2.0668869
2017,3,8,35,Energy,Americas,755,Heatshrink Low Voltage,43711.0,286478.77,19561.896,96.8,1.75,2.089832
2016,1,1,3,Energy,Americas,755,Heatshrink Low Voltage,43573.0,157068.63,18425.306,92.0,1.0,2.4667222
2018,2,4,17,Energy,Americas,755,Heatshrink Low Voltage,53777.0,237914.86,20470.197,98.8,2.25,2.493423
2017,2,4,15,Energy,Americas,751,Cold Applied MV Terminations,2069.0,72300.5,19304.506,97.0,1.5,2.25217
2016,4,11,47,Energy,Americas,827,High Voltage Clamps & Connectors,461.0,62475.23,18968.041,93.8,1.0,2.5258013
2019,4,11,44,Energy,Americas,E78,BOW HV Arresters,-3.0,-2048.54,21706.532,96.8,2.25,2.768217
2016,3,9,38,Energy,Americas,Z72,ILD/ TWC,224.0,119870.24,18775.459,91.2,1.0,2.6321032
2015,2,6,24,Energy,Americas,757,Nuclear Accessories,272.0,40224.93,18193.707,96.1,0.75,2.1147326
2022,3,8,33,Energy,Americas,814,Underground Line Bolted Connection Products,9717.0,300054.04,25723.941,58.2,,5.991705
2021,1,3,12,Energy,Americas,814,Underground Line Bolted Connection Products,1475.0,51396.07,22313.85,84.9,0.25,1.706984
2021,3,8,31,Energy,Americas,KA4,EPDM 600A Switchgear connector,1586.0,111476.7,23550.42,70.3,0.25,2.343064
2017,3,8,32,Energy,Americas,749,Cold Applied Low Voltage,8713.0,102434.48,19561.896,96.8,1.75,2.089832
2016,2,5,21,Energy,Americas,752,Heatshrink Medium Voltage Joints,1778.0,353133.71,18611.617,94.7,1.0,2.5711572
2017,3,7,28,Energy,Americas,E78,BOW HV Arresters,125.0,33387.77,19561.896,93.4,1.75,2.146769
2015,2,5,22,Energy,Americas,E78,BOW HV Arresters,200.0,215242.24,18193.707,90.7,0.75,2.0668869
2022,3,8,34,Energy,Americas,751,Cold Applied MV Terminations,2457.0,158912.97,25723.941,58.2,,5.991705
2021,4,12,52,Energy,Americas,Z72,ILD/ TWC,546.0,72074.64,24349.121,70.6,,3.484143
2021,3,7,30,Energy,Americas,751,Cold Applied MV Terminations,3101.0,167083.58,23550.42,81.2,0.25,2.315464
2021,2,4,17,Energy,Americas,KA4,EPDM 600A Switchgear connector,3490.0,572396.02,23046.934,88.3,0.25,2.262331
2017,2,5,19,Energy,Americas,Z72,ILD/ TWC,195.0,42516.42,19304.506,97.1,1.5,2.155911
2017,3,8,31,Energy,Americas,757,Nuclear Accessories,1168.0,45379.98,19561.896,96.8,1.75,2.089832
2021,4,10,40,Energy,Americas,753,Heatshrink MV Terminations,3950.48,338105.18,24349.121,71.7,,3.035619
2020,4,11,45,Energy,Americas,814,Underground Line Bolted Connection Products,6924.0,175268.06,21704.706,76.9,0.25,1.798587
2022,2,5,22,Energy,Americas,760,Raysulate,28769.0,1101304.92,25248.476,58.4,,4.985582
2021,2,5,18,Energy,Americas,750,Cold Applied Medium Voltage Joints,9803.0,518446.56,23046.934,82.9,0.25,2.623164
2021,3,8,34,Energy,Americas,364,AMPACT,119190.0,524118.92,23550.42,70.3,0.25,2.343064
2022,2,6,26,Energy,Americas,753,Heatshrink MV Terminations,4544.0,455483.52,25248.476,50.0,,5.422337
2020,2,5,18,Energy,Americas,755,Heatshrink Low Voltage,76648.0,151901.22,19636.731,72.3,0.25,2.084208
2020,3,9,39,Energy,Americas,760,Raysulate,57021.894,1179083.03,21362.428,80.4,0.25,2.077391
2020,4,11,44,Energy,Americas,755,Heatshrink Low Voltage,29014.659,203929.74,21704.706,76.9,0.25,1.798587
2017,4,12,49,Energy,Americas,Z72,ILD/ TWC,322.0,57589.2,19894.75,95.9,2.0,2.125472
2017,3,9,39,Energy,Americas,749,Cold Applied Low Voltage,31841.0,311645.77,19561.896,95.1,1.75,2.106697
2015,2,6,26,Energy,Americas,Z72,ILD/ TWC,573.0,45700.67,18193.707,96.1,0.75,2.1147326
2015,1,3,11,Energy,Americas,E78,BOW HV Arresters,102.0,25500.15,17991.348,93.0,0.75,1.9991371
2018,1,2,9,Energy,Americas,752,Heatshrink Medium Voltage Joints,2408.0,496427.95,20155.486,99.7,2.0,2.131896
2019,2,6,25,Energy,Americas,752,Heatshrink Medium Voltage Joints,2839.0,743426.12,21272.448,98.2,3.0,2.421751
2022,4,11,47,Energy,Americas,752,Heatshrink Medium Voltage Joints,2739.0,1349545.43,26144.956,56.8,,6.471178
2020,4,11,47,Energy,Americas,755,Heatshrink Low Voltage,39422.042,254802.78,21704.706,76.9,0.25,1.798587
2020,1,2,6,Energy,Americas,760,Raysulate,34368.48,723273.09,21538.032,101.0,2.25,2.812936
2020,1,1,3,Energy,Americas,760,Raysulate,30261.331,571830.78,21538.032,99.8,2.25,2.797067
2022,1,2,7,Energy,Americas,755,Heatshrink Low Voltage,34591.976,199686.63,24740.48,62.8,,4.30707
2022,1,3,11,Energy,Americas,KA4,EPDM 600A Switchgear connector,4143.0,548438.38,24740.48,59.4,,4.558423
2022,1,1,4,Energy,Americas,Z72,ILD/ TWC,490.0,133792.52,24740.48,67.2,,3.988659
2018,4,10,40,Energy,Americas,Z72,ILD/ TWC,270.0,67893.29,20819.269,98.6,2.75,2.414988
2015,1,2,7,Energy,Americas,750,Cold Applied Medium Voltage Joints,1141.0,329724.7,17991.348,95.4,0.75,1.9819969
2017,2,5,21,Energy,Americas,750,Cold Applied Medium Voltage Joints,1135.0,245789.29,19304.506,97.1,1.5,2.155911
2018,2,5,21,Energy,Americas,748,High Voltage Cable Accessories,939.0,150203.08,20470.197,98.0,2.25,2.544991
2017,1,2,6,Energy,Americas,814,Underground Line Bolted Connection Products,1827.0,39150.29,19148.194,96.3,1.25,2.67446
2019,3,7,30,Energy,Americas,Z72,ILD/ TWC,1296.0,221937.78,21531.839,98.4,3.0,2.460848
2018,2,4,17,Energy,Americas,753,Heatshrink MV Terminations,8177.0,404830.79,20470.197,98.8,2.25,2.493423
2017,2,5,18,Energy,Americas,755,Heatshrink Low Voltage,63886.0,219924.75,19304.506,97.1,1.5,2.155911
2018,4,11,47,Energy,Americas,751,Cold Applied MV Terminations,3359.0,201309.01,20819.269,97.5,2.75,2.476794
